#card
Jouer, Je jouais (Imparfait/Past Continuous),Я играл, Je jouais au foot tous les week-ends., Tu jouais de la guitare., Il/Elle jouait bien., Nous jouions ensemble., Vous jouiez aux cartes?, Ils/Elles jouaient au tennis.
Jouer, Je jouerai (Futur simple/Future),Я буду играть, Je jouerai au foot demain., Tu joueras de la guitare?, Il/Elle jouera bien., Nous jouerons ensemble., Vous jouerez aux cartes?, Ils/Elles joueront au tennis.
Jouer, Je jouerais (Conditionnel present/Would),Я бы играл, Je jouerais au foot si j’avais le temps., Tu jouerais de la guitare?, Il/Elle jouerait bien., Nous jouerions ensemble., Vous joueriez aux cartes?, Ils/Elles joueraient au tennis.
Trouver, Je trouve (Present/Present),Я нахожу, Je trouve la solution., Tu trouves ca beau?, Il/Elle trouve un travail., Nous trouvons l’endroit., Vous trouvez comment?, Ils/Elles trouvent des idees.
Jouer, J’ai joue (Passe compose/Simple Past),Я играл, J’ai joue au foot hier., Tu as joue de la guitare?, Il/Elle a joue bien., Nous avons joue ensemble., Vous avez joue aux cartes?, Ils/Elles ont joue au tennis.
Laisser, Je laissais (Imparfait/Past Continuous),Я уходил, Je laissais un message tous les jours., Tu laissais la porte ouverte., Il/Elle laissait tout., Nous laissions un pourboire., Vous laissiez passer?, Ils/Elles laissaient une chance.
Laisser, Je laisserai (Futur simple/Future),Я уйду, Je laisserai un message demain., Tu laisseras la porte ouverte?, Il/Elle laissera tout., Nous laisserons un pourboire., Vous laisserez passer?, Ils/Elles laisseront une chance.
Laisser, Je laisserais (Conditionnel present/Would),Я бы ушёл, Je laisserais un message si tu n’etais pas la., Tu laisserais la porte ouverte?, Il/Elle laisserait tout., Nous laisserions un pourboire., Vous laisseriez passer?, Ils/Elles laisseraient une chance.
Chercher, Je cherche (Present/Present),Я ищу, Je cherche mes cles., Tu cherches un travail?, Il/Elle cherche la solution., Nous cherchons un appartement., Vous cherchez quoi?, Ils/Elles cherchent leurs amis.
Laisser, J’ai laisse (Passe compose/Simple Past),Я ушёл, J’ai laisse un message hier., Tu as laisse la porte ouverte?, Il/Elle a laisse tout., Nous avons laisse un pourboire., Vous avez laisse passer?, Ils/Elles ont laisse une chance.
Laver, Je lavais (Imparfait/Past Continuous),Я мыл, Je lavais la vaisselle tous les soirs., Tu lavais ta voiture le dimanche., Il/Elle lavait le linge., Nous lavions les legumes., Vous laviez les fenetres?, Ils/Elles lavaient le sol.
Laver, Je laverai (Futur simple/Future),Я помою, Je laverai la vaisselle demain., Tu laveras ta voiture?, Il/Elle lavera le linge., Nous laverons les legumes., Vous laverez les fenetres?, Ils/Elles laveront le sol.
Laver, Je laverais (Conditionnel present/Would),Я бы помыл, Je laverais la vaisselle si j’avais le temps., Tu laverais ta voiture?, Il/Elle laverait le linge., Nous laverions les legumes., Vous laveriez les fenetres?, Ils/Elles laveraient le sol.
Se laver, Je me lave (Present/Present),Я умываюсь, Je me lave tous les matins., Tu te laves vite?, Il/Elle se lave les mains., Nous nous lavons apres le sport., Vous vous lavez les cheveux?, Ils/Elles se lavent le visage.
Laver, J’ai lave (Passe compose/Simple Past),Я помыл, J’ai lave la vaisselle hier., Tu as lave ta voiture?, Il/Elle a lave le linge., Nous avons lave les legumes., Vous avez lave les fenetres?, Ils/Elles ont lave le sol.
Lire, Je lirai (Futur simple/Future),Я прочитаю, Je lirai le livre demain., Tu liras l’article?, Il/Elle lira le rapport., Nous lirons ensemble., Vous lirez le contrat?, Ils/Elles liront les nouvelles.
Lire, Je lirais (Conditionnel present/Would),Я бы прочитал, Je lirais volontiers ce livre., Tu lirais si tu avais le temps?, Il/Elle lirait le journal., Nous lirions les instructions., Vous liriez le menu?, Ils/Elles liraient les emails.
Travailler, Je travaille (Present/Present),Я работаю, Je travaille a la maison., Tu travailles dur?, Il/Elle travaille beaucoup., Nous travaillons en equipe., Vous travaillez le week-end?, Ils/Elles travaillent ici.
Lire, Je lisais (Imparfait/Past Continuous),Я читал, Je lisais un roman quand tu as appele., Tu lisais souvent le soir., Il/Elle lisait le journal., Nous lisions des histoires., Vous lisiez le contrat?, Ils/Elles lisaient des poemes.
Lire, J’ai lu (Passe compose/Simple Past),Я прочитал, J’ai lu ton message ce matin., Tu as lu le livre?, Il/Elle a lu l’article., Nous avons lu le rapport., Vous avez lu le journal?, Ils/Elles ont lu la lettre.
Louer, Je louais (Imparfait/Past Continuous),Я арендовал, Je louais un petit appartement avant., Tu louais souvent une voiture., Il/Elle louait une maison., Nous louions un velo., Vous louiez ici?, Ils/Elles louaient une villa.
Louer, Je louerai (Futur simple/Future),Я арендую, Je louerai un appartement bientot., Tu loueras une voiture?, Il/Elle louera une maison., Nous louerons un velo., Vous louerez ici?, Ils/Elles loueront une villa.
Louer, Je louerais (Conditionnel present/Would),Я бы арендовал, Je louerais un appartement si j’avais l’argent., Tu louerais une voiture?, Il/Elle louerait une maison., Nous louerions un velo., Vous loueriez ici?, Ils/Elles loueraient une villa.
Laver, Je lave (Present/Present),Я мою, Je lave la vaisselle., Tu laves ta voiture?, Il/Elle lave le linge., Nous lavons les legumes., Vous lavez les fenetres?, Ils/Elles lavent le sol.
Louer, J’ai loue (Passe compose/Simple Past),Я арендовал, J’ai loue un appartement l’annee derniere., Tu as loue une voiture?, Il/Elle a loue une maison., Nous avons loue un velo., Vous avez loue ici?, Ils/Elles ont loue une villa.
Manger, Je mangeais (Imparfait/Past Continuous),Я ел, Je mangeais une pomme tous les jours., Tu mangeais italien., Il/Elle mangeait sain., Nous mangions ensemble., Vous mangiez quoi?, Ils/Elles mangeaient beaucoup.
Manger, Je mangerai (Futur simple/Future),Я поем, Je mangerai une pomme demain., Tu mangeras italien?, Il/Elle mangera sain., Nous mangerons ensemble., Vous mangerez quoi?, Ils/Elles mangeront beaucoup.
Manger, Je mangerais (Conditionnel present/Would),Я бы поел, Je mangerais une pomme si j’avais faim., Tu mangerais italien?, Il/Elle mangerait sain., Nous mangerions ensemble., Vous mangeriez quoi?, Ils/Elles mangeraient beaucoup.
Danser, Je danse (Present/Present),Я танцую, Je danse bien., Tu danses souvent?, Il/Elle danse avec joie., Nous dansons ensemble., Vous dansez le tango?, Ils/Elles dansent toute la nuit.
Manger, J’ai mange (Passe compose/Simple Past),Я поел, J’ai mange une pomme hier., Tu as mange italien?, Il/Elle a mange sain., Nous avons mange ensemble., Vous avez mange quoi?, Ils/Elles ont mange beaucoup.
Mettre, Je mettais (Imparfait/Past Continuous),Я клал, Je mettais la table tous les soirs., Tu mettais ton manteau., Il/Elle mettait de la musique., Nous mettions les livres., Vous mettiez du sel?, Ils/Elles mettaient leurs chaussures.
Mettre, Je mettrai (Futur simple/Future),Я положу, Je mettrai la table demain., Tu mettras ton manteau?, Il/Elle mettra de la musique., Nous mettrons les livres., Vous mettrez du sel?, Ils/Elles mettront leurs chaussures.
Mettre, Je mettrais (Conditionnel present/Would),Я бы положил, Je mettrais la table si tu voulais., Tu mettrais ton manteau?, Il/Elle mettrait de la musique., Nous mettrions les livres., Vous mettriez du sel?, Ils/Elles mettraient leurs chaussures.
Tenir, Je tiens (Present/Present),Я держу, Je tiens ma promesse., Tu tiens bien?, Il/Elle tient le bebe., Nous tenons la porte., Vous tenez le record?, Ils/Elles tiennent leur parole.
Mettre, J’ai mis (Passe compose/Simple Past),Я положил, J’ai mis la table hier., Tu as mis ton manteau?, Il/Elle a mis de la musique., Nous avons mis les livres., Vous avez mis du sel?, Ils/Elles ont mis leurs chaussures.
Montrer, Je montrais (Imparfait/Past Continuous),Я показывал, Je montrais mes photos aux amis., Tu montrais toujours le chemin., Il/Elle montrait son talent., Nous montrions la ville., Vous montriez les documents?, Ils/Elles montraient leurs dessins.
Montrer, Je montrerai (Futur simple/Future),Я покажу, Je montrerai les photos demain., Tu montreras le chemin?, Il/Elle montrera son projet., Nous montrerons la ville., Vous montrerez les documents?, Ils/Elles montreront leurs idees.
Montrer, Je montrerais (Conditionnel present/Would),Я бы показал, Je montrerais volontiers mes photos., Tu montrerais le chemin si tu voulais., Il/Elle montrerait son talent., Nous montrerions le musee., Vous montreriez les preuves?, Ils/Elles montreraient leurs resultats.
Rencontrer, Je rencontre (Present/Present),Я встречаю, Je rencontre des amis., Tu rencontres souvent?, Il/Elle rencontre son collegue., Nous rencontrons de nouvelles personnes., Vous rencontrez le directeur?, Ils/Elles rencontrent des clients.
Montrer, J’ai montre (Passe compose/Simple Past),Я показал, J’ai montre la photo hier., Tu as montre le chemin?, Il/Elle a montre son travail., Nous avons montre le musee., Vous avez montre votre passeport?, Ils/Elles ont montre les resultats.
Naitre, Je naissais (Imparfait/Past Continuous),Я рождался, Je naissais en ete (rare)., Tu naissais sous quel signe?, Il/Elle naissait en hiver., Nous naissions egaux., Vous naissiez ou?, Ils/Elles naissaient en France.
Naitre, Je naitrai (Futur simple/Future),Я рожусь, Je naitrai en ete (rare)., Tu naitras sous quel signe?, Il/Elle naitra bientot., Nous naitrons egaux., Vous naitrez ou?, Ils/Elles naitront en France.
Naitre, Je naitrais (Conditionnel present/Would),Я бы родился, Je naitrais en ete si je pouvais choisir., Tu naitrais sous quel signe?, Il/Elle naitrait en hiver., Nous naitrions egaux., Vous naitriez ou?, Ils/Elles naitraient en France.
Rester, Je reste (Present/Present),Я стою, Je reste a la maison., Tu restes ici?, Il/Elle reste calme., Nous restons ensemble., Vous restez longtemps?, Ils/Elles restent en ville.
Naitre, Je suis ne (Passe compose/Simple Past),Я родился, Je suis ne en 1995., Tu es ne sous quel signe?, Il/Elle est ne en hiver., Nous sommes nes egaux., Vous etes nes ou?, Ils/Elles sont nes en France.
Oublier, J’ai oublie (Passe compose/Simple Past),Я забыл, J’ai oublie mes cles hier., Tu as oublie ton rendez-vous?, Il/Elle a oublie le nom., Nous avons oublie les dates., Vous avez oublie le code?, Ils/Elles ont oublie facilement.
Oublier, J’oubliais (Imparfait/Past Continuous),Я забывал, J’oubliais souvent mes cles avant., Tu oubliais tes devoirs., Il/Elle oubliait tout., Nous oubliions les dates., Vous oubliiez le code?, Ils/Elles oubliaient facilement.
Oublier, J’oublierai (Futur simple/Future),Я забуду, J’oublierai probablement., Tu oublieras ton rendez-vous?, Il/Elle oubliera tout., Nous oublierons les noms., Vous oublierez le code?, Ils/Elles oublieront facilement.
Oublier, J’oublierais (Conditionnel present/Would),Я бы забыл, J’oublierais tout si je n’ecrivais pas., Tu oublierais ton rendez-vous?, Il/Elle oublierait le nom., Nous oublierions les dates., Vous oublieriez le code?, Ils/Elles oublieraient facilement.
Demander, Je demande (Present/Present),Я спрашиваю, Je demande de l’aide., Tu demandes le prix?, Il/Elle demande une faveur., Nous demandons des informations., Vous demandez la route?, Ils/Elles demandent pardon.
Paraitre, Je paraissais (Imparfait/Past Continuous),Я казался, Je paraissais fatigue hier., Tu paraissais content., Il/Elle paraissait jeune., Nous paraissions calmes., Vous paraissiez surpris?, Ils/Elles paraissaient heureux.
Paraitre, Je paraitrai (Futur simple/Future),Я покажусь, Je paraitrai fatigue demain., Tu paraitras content., Il/Elle paraitra jeune., Nous paraitrons calmes., Vous paraitrez surpris?, Ils/Elles paraitront heureux.
Paraitre, Je paraitrais (Conditionnel present/Would),Я бы показался, Je paraitrais fatigue si je ne dormais pas., Tu paraitrais content., Il/Elle paraitrait jeune., Nous paraitrions calmes., Vous paraitriez surpris?, Ils/Elles paraitraient heureux.
Sembler, Je semble (Present/Present),Я выгляжу, Je semble heureux., Tu sembles fatigue., Il/Elle semble malade., Nous semblons prets., Vous semblez d’accord?, Ils/Elles semblent contents.
Paraitre, J’ai paru (Passe compose/Simple Past),Мне казалось, J’ai paru fatigue pendant la reunion., Tu as paru content?, Il/Elle a paru jeune., Nous avons paru calmes., Vous avez paru surpris?, Ils/Elles ont paru heureux.
Pardonner, Je pardonnais (Imparfait/Past Continuous),Я прощал, Je pardonnais facilement avant., Tu pardonnais l’erreur., Il/Elle pardonnait tout., Nous pardonnions aux autres., Vous pardonniez vite?, Ils/Elles pardonnaient rarement.
Pardonner, Je pardonnerai (Futur simple/Future),Я прощу, Je pardonnerai demain., Tu pardonneras l’erreur?, Il/Elle pardonnera tout., Nous pardonnerons aux autres., Vous pardonnerez vite?, Ils/Elles pardonneront rarement.
Pardonner, Je pardonnerais (Conditionnel present/Would),Я бы простил, Je pardonnerais facilement si on me demandait., Tu pardonnerais l’erreur?, Il/Elle pardonnerait tout., Nous pardonnerions aux autres., Vous pardonneriez vite?, Ils/Elles pardonneraient rarement.
Dire, Je dis (Present/Present),Я говорю, Je dis la verite., Tu dis bonjour?, Il/Elle dit merci., Nous disons au revoir., Vous dites quoi?, Ils/Elles disent bonsoir.
Pardonner, J’ai pardonne (Passe compose/Simple Past),Я простил, J’ai pardonne hier., Tu as pardonne l’erreur?, Il/Elle a pardonne tout., Nous avons pardonne aux autres., Vous avez pardonne vite?, Ils/Elles ont pardonne rarement.
Parler, Je parlais (Imparfait/Past Continuous),Я говорил, Je parlais francais tous les jours., Tu parlais anglais., Il/Elle parlait bien., Nous parlions ensemble., Vous parliez vite?, Ils/Elles parlaient fort.
Parler, Je parlerai (Futur simple/Future),Я заговорю, Je parlerai francais demain., Tu parleras anglais?, Il/Elle parlera bien., Nous parlerons ensemble., Vous parlerez vite?, Ils/Elles parleront fort.
Parler, Je parlerais (Conditionnel present/Would),Я бы заговорил, Je parlerais francais si je pratiquais plus., Tu parlerais anglais?, Il/Elle parlerait bien., Nous parlerions ensemble., Vous parleriez vite?, Ils/Elles parleraient fort.
Tomber, Je tombe (Present/Present),Я падаю, Je tombe amoureux., Tu tombes souvent?, Il/Elle tombe malade., Nous tombons d’accord., Vous tombez de fatigue?, Ils/Elles tombent par terre.
Parler, J’ai parle (Passe compose/Simple Past),Я сказал, J’ai parle francais hier., Tu as parle anglais?, Il/Elle a parle bien., Nous avons parle ensemble., Vous avez parle vite?, Ils/Elles ont parle fort.
Partir, Je partais (Imparfait/Past Continuous),Я уезжал, Je partais en voyage tous les etes., Tu partais souvent., Il/Elle partait tot., Nous partions ensemble., Vous partiez a quelle heure?, Ils/Elles partaient en vacances.
Partir, Je partirai (Futur simple/Future),Я уеду, Je partirai demain matin., Tu partiras en voyage?, Il/Elle partira tot., Nous partirons ensemble., Vous partirez a quelle heure?, Ils/Elles partiront en vacances.
Partir, Je partirais (Conditionnel present/Would),Я бы уехал, Je partirais en voyage si j’avais le temps., Tu partirais demain?, Il/Elle partirait tot., Nous partirions ensemble., Vous partiriez a quelle heure?, Ils/Elles partiraient en vacances.
Ecouter, J’ecoute (Present/Present),Я слушаю, J’ecoute de la musique., Tu ecoutes attentivement?, Il/Elle ecoute le professeur., Nous ecoutons la radio., Vous ecoutez les conseils?, Ils/Elles ecoutent le podcast.
Partir, Je suis parti (Passe compose/Simple Past),Я уехал, Je suis parti hier matin., Tu es parti tot?, Il/Elle est parti en voyage., Nous sommes partis ensemble., Vous etes partis a quelle heure?, Ils/Elles sont partis en vacances.
Passer, Je passais (Imparfait/Past Continuous),Я тратил, Je passais du temps ici tous les jours., Tu passais par la souvent., Il/Elle passait l’examen., Nous passions les vacances ensemble., Vous passiez bien?, Ils/Elles passaient leur vie.
Passer, Je passerai (Futur simple/Future),Я потрачу, Je passerai du temps ici demain., Tu passeras par la?, Il/Elle passera l’examen., Nous passerons les vacances., Vous passerez bien?, Ils/Elles passeront leur vie.
Passer, Je passerais (Conditionnel present/Would),Я бы потратил, Je passerais du temps ici si je pouvais., Tu passerais par la?, Il/Elle passerait l’examen., Nous passerions les vacances., Vous passeriez bien?, Ils/Elles passeraient leur vie.
Aller, Je vais (Present/Present),Я иду, Je vais a l’ecole., Tu vas bien?, Il/Elle va au travail., Nous allons au cinema., Vous allez ou?, Ils/Elles vont en France.
Passer, J’ai passe (Passe compose/Simple Past),Я потратил, J’ai passe du temps ici hier., Tu as passe par la?, Il/Elle a passe l’examen., Nous avons passe les vacances., Vous avez passe bien?, Ils/Elles ont passe leur vie.
Payer, Je paierai (Futur simple/Future),Я заплачу, Je paierai par carte demain., Tu paieras en especes?, Il/Elle paiera l’addition., Nous paierons ensemble., Vous paierez combien?, Ils/Elles paieront le loyer.
Payer, Je paierais (Conditionnel present/Would),Я бы заплатил, Je paierais par carte si j’avais de l’argent., Tu paierais en especes?, Il/Elle paierait l’addition., Nous paierions ensemble., Vous paieriez combien?, Ils/Elles paieraient le loyer.
Rire, Je ris (Present/Present),Я смеюсь, Je ris beaucoup., Tu ris aux blagues?, Il/Elle rit fort., Nous rions ensemble., Vous riez de quoi?, Ils/Elles rient aux larmes.
Payer, Je payais (Imparfait/Past Continuous),Я платил, Je payais par carte tous les mois., Tu payais en especes., Il/Elle payait l’addition., Nous payions ensemble., Vous payiez combien?, Ils/Elles payaient le loyer.
Payer, J’ai paye (Passe compose/Simple Past),Я заплатил, J’ai paye par carte hier., Tu as paye en especes?, Il/Elle a paye l’addition., Nous avons paye ensemble., Vous avez paye combien?, Ils/Elles ont paye le loyer.
Penser, Je pensais (Imparfait/Past Continuous),Я думал, Je pensais a toi toute la journee., Tu pensais souvent a l’avenir., Il/Elle pensait a ses etudes., Nous pensions la meme chose., Vous pensiez voyager?, Ils/Elles pensaient differemment.
Penser, Je penserai (Futur simple/Future),Я подумаю, Je penserai a toi demain., Tu penseras a l’avenir?, Il/Elle pensera a ses etudes., Nous penserons a la meme chose., Vous penserez voyager?, Ils/Elles penseront differemment.
Penser, Je penserais (Conditionnel present/Would),Я бы подумал, Je penserais a toi si j’avais le temps., Tu penserais a l’avenir?, Il/Elle penserait a ses etudes., Nous penserions a la meme chose., Vous penseriez voyager?, Ils/Elles penseraient differemment.
Quitter, Je quitte (Present/Present),Я покидаю, Je quitte la maison., Tu quittes ton travail?, Il/Elle quitte la ville., Nous quittons la fete., Vous quittez tot?, Ils/Elles quittent le pays.
Penser, J’ai pense (Passe compose/Simple Past),Я подумал, J’ai pense a toi hier., Tu as pense a l’avenir?, Il/Elle a pense a ses etudes., Nous avons pense a la meme chose., Vous avez pense voyager?, Ils/Elles ont pense differemment.
Perdre, Je perdais (Imparfait/Past Continuous),Я проигрывал, Je perdais souvent mes cles avant., Tu perdais patience., Il/Elle perdait du poids., Nous perdions du temps., Vous perdiez le match?, Ils/Elles perdaient patience.
Perdre, Je perdrai (Futur simple/Future),Я проиграю, Je perdrai probablement mes cles., Tu perdras patience?, Il/Elle perdra du poids., Nous perdrons du temps., Vous perdrez le match?, Ils/Elles perdront patience.
Perdre, Je perdrais (Conditionnel present/Would),Я бы проиграл, Je perdrais mes cles si je n’etais pas attentif., Tu perdrais patience?, Il/Elle perdrait du poids., Nous perdrions du temps., Vous perdriez le match?, Ils/Elles perdraient patience.
Apercevoir, J’apercois (Present/Present),Я замечаю, J’apercois un probleme., Tu apercois quelqu’un?, Il/Elle apercoit la difference., Nous apercevons la verite., Vous apercevez le changement?, Ils/Elles apercoivent le danger.
Perdre, J’ai perdu (Passe compose/Simple Past),Я проиграл, J’ai perdu mes cles hier., Tu as perdu patience?, Il/Elle a perdu du poids., Nous avons perdu du temps., Vous avez perdu le match?, Ils/Elles ont perdu patience.
Pouvoir, Je peux (Present/Present),Я могу, Je peux aider aujourd’hui., Tu peux venir ce soir?, Il/Elle peut parler francais., Nous pouvons partir maintenant., Vous pouvez prendre mon stylo., Ils/Elles peuvent essayer demain.
Pouvoir, Je pourrai (Futur simple/Future),Я смогу, Je pourrai t’aider demain., Tu pourras venir samedi?, Il/Elle pourra passer l’examen., Nous pourrons partir tot., Vous pourrez choisir le restaurant., Ils/Elles pourront realiser leur reve.
Pouvoir, Je pourrais (Conditionnel present/Would),Я мог, Je pourrais venir si j’avais le temps., Tu pourrais m’aider?, Il/Elle pourrait gagner facilement., Nous pourrions partir en voyage., Vous pourriez choisir le film?, Ils/Elles pourraient reussir.
Inviter, J’invite (Present/Present),Я приглашаю, J’invite mes amis., Tu invites qui?, Il/Elle invite sa famille., Nous invitons tout le monde., Vous invitez le voisin?, Ils/Elles invitent a diner.
Pouvoir, Je pouvais (Imparfait/Past Continuous),Я мог бы, Je pouvais courir tres vite quand j’etais jeune., Tu pouvais rester chez moi., Il/Elle pouvait travailler toute la nuit., Nous pouvions voir la mer., Vous pouviez choisir n’importe quel film?, Ils/Elles pouvaient parler sans probleme.
Pouvoir, J’ai pu (Passe compose/Simple Past),Я смог бы, J’ai pu finir mon travail a temps., Tu as pu venir a la fete?, Il/Elle a pu resoudre le probleme., Nous avons pu acheter les billets., Vous avez pu parler avec le directeur?, Ils/Elles ont pu voyager en Asie.
Prendre, Je prenais (Imparfait/Past Continuous),Я брал, Je prenais le metro tous les matins l’annee derniere., Tu prenais ton temps quand on etait en retard., Il/Elle prenait une douche quand je suis arrive., Nous prenions le petit-dejeuner ensemble., Vous preniez des notes pendant le cours?, Ils/Elles prenaient des decisions importantes.
Prendre, Je prendrai (Futur simple/Future),Я возьму, Je prendrai le bus a 9 heures., Tu prendras des vacances bientot?, Il/Elle prendra une decision rapide., Nous prendrons le train ensemble., Vous prendrez quel vol?, Ils/Elles prendront le dernier metro.
Prendre, Je prendrais (Conditionnel present/Would),Я бы взял, Je prendrais le train si c’etait moins cher., Tu prendrais cette offre?, Il/Elle prendrait une annee sabbatique., Nous prendrions des photos souvenirs., Vous prendriez quel dessert?, Ils/Elles prendraient une bonne decision.
Prendre, Je prends (Present/Present),Я беру, Je prends le bus tous les jours., Tu prends du sucre dans ton cafe?, Il/Elle prend son temps., Nous prenons des photos., Vous prenez quel train?, Ils/Elles prennent une decision.
Prendre, J’ai pris (Passe compose/Simple Past),Я взял, J’ai pris le train de 8 heures., Tu as pris une bonne decision., Il/Elle a pris son sac et est parti., Nous avons pris beaucoup de photos., Vous avez pris quel dessert?, Ils/Elles ont pris le dernier bus.
Preparer, Je preparais (Imparfait/Past Continuous),Я готовил, Je preparais le diner tous les soirs., Tu preparais l’examen., Il/Elle preparait une surprise., Nous preparions le voyage., Vous prepariez quoi?, Ils/Elles preparaient le repas.
Preparer, Je preparerai (Futur simple/Future),Я приготовлю, Je preparerai le diner demain., Tu prepareras l’examen?, Il/Elle preparera une surprise., Nous preparerons le voyage., Vous preparerez quoi?, Ils/Elles prepareront le repas.
Preparer, Je preparerais (Conditionnel present/Would),Я бы приготовил, Je preparerais le diner si tu venais., Tu preparerais l’examen?, Il/Elle preparerait une surprise., Nous preparerions le voyage., Vous prepareriez quoi?, Ils/Elles prepareraient le repas.
Jouer, Je joue (Present/Present),Я играю, Je joue au foot., Tu joues de la guitare?, Il/Elle joue bien., Nous jouons ensemble., Vous jouez aux cartes?, Ils/Elles jouent au tennis.
Preparer, J’ai prepare (Passe compose/Simple Past),Я приготовил, J’ai prepare le diner hier., Tu as prepare l’examen?, Il/Elle a prepare une surprise., Nous avons prepare le voyage., Vous avez prepare quoi?, Ils/Elles ont prepare le repas.
Quitter, Je quittais (Imparfait/Past Continuous),Я покидал, Je quittais la maison tous les matins., Tu quittais ton travail souvent., Il/Elle quittait la ville., Nous quittions la fete., Vous quittiez tot?, Ils/Elles quittaient le pays.
Quitter, Je quitterai (Futur simple/Future),Я покину, Je quitterai la maison demain., Tu quitteras ton travail?, Il/Elle quittera la ville., Nous quitterons la fete., Vous quitterez tot?, Ils/Elles quitteront le pays.
Quitter, Je quitterais (Conditionnel present/Would),Я бы покинул, Je quitterais la maison si je pouvais., Tu quitterais ton travail?, Il/Elle quitterait la ville., Nous quitterions la fete., Vous quitteriez tot?, Ils/Elles quitteraient le pays.
Vendre, Je vends (Present/Present),Я продаю, Je vends ma voiture., Tu vends des objets?, Il/Elle vend des fruits., Nous vendons en ligne., Vous vendez quoi?, Ils/Elles vendent bien.
Quitter, J’ai quitte (Passe compose/Simple Past),Я покинул, J’ai quitte la maison hier., Tu as quitte ton travail?, Il/Elle a quitte la ville., Nous avons quitte la fete., Vous avez quitte tot?, Ils/Elles ont quitte le pays.
Raconter, Je racontais (Imparfait/Past Continuous),Я рассказывал, Je racontais des histoires quand j’etais petit., Tu racontais souvent tes voyages., Il/Elle racontait ses aventures., Nous racontions nos souvenirs., Vous racontiez des blagues?, Ils/Elles racontaient leur journee.
Raconter, Je raconte (Present/Present),Я говорю, Je raconte une histoire., Tu racontes tes vacances?, Il/Elle raconte tout., Nous racontons nos souvenirs., Vous racontez bien?, Ils/Elles racontent des blagues.
Raconter, Je raconterai (Futur simple/Future),Я скажу, Je raconterai tout demain., Tu raconteras tes vacances?, Il/Elle racontera son aventure., Nous raconterons nos souvenirs., Vous raconterez l’histoire?, Ils/Elles raconteront ce qui s’est passe.
Raconter, Je raconterais (Conditionnel present/Would),Я бы сказал, Je raconterais volontiers cette histoire., Tu raconterais si tu voulais., Il/Elle raconterait tout., Nous raconterions nos aventures., Vous raconteriez la verite?, Ils/Elles raconteraient leurs secrets.
Appeler, J’appelle (Present/Present),Я звоню, J’appelle mon ami., Tu appelles souvent?, Il/Elle appelle sa mere., Nous appelons le docteur., Vous appelez qui?, Ils/Elles appellent leurs parents.
Raconter, J’ai raconte (Passe compose/Simple Past),Я рассказал, J’ai raconte l’histoire hier., Tu as raconte ton voyage?, Il/Elle a raconte ce qui s’est passe., Nous avons raconte nos souvenirs., Vous avez raconte la nouvelle?, Ils/Elles ont raconte une blague.
Recevoir, Je recevais (Imparfait/Past Continuous),Я получал, Je recevais beaucoup de lettres quand j’etais a l’universite., Tu recevais souvent des compliments., Il/Elle recevait des cadeaux d’anniversaire., Nous recevions des visiteurs tous les week-ends., Vous receviez une bonne paie dans cet emploi?, Ils/Elles recevaient des nouvelles de leur famille.
Recevoir, Je recevrai (Futur simple/Future),Я получу, Je recevrai ton colis la semaine prochaine., Tu recevras une bonne nouvelle., Il/Elle recevra une augmentation., Nous recevrons les resultats demain., Vous recevrez une invitation., Ils/Elles recevront un prix.
Recevoir, Je recevrais (Conditionnel present/Would),Я бы получил, Je recevrais bien ce cadeau., Tu recevrais une bonne note si tu travaillais plus., Il/Elle recevrait une promotion rapidement., Nous recevrions des invites avec plaisir., Vous recevriez une belle surprise., Ils/Elles recevraient un prix.
Recevoir, Je recois (Present/Present),Я получаю, Je recois beaucoup de messages., Tu recois un colis aujourd’hui., Il/Elle recoit une bonne note., Nous recevons des invites ce soir., Vous recevez une promotion?, Ils/Elles recoivent des nouvelles.
Recevoir, J’ai recu (Passe compose/Simple Past),Я получил, J’ai recu ton message ce matin., Tu as recu un colis?, Il/Elle a recu une promotion., Nous avons recu une invitation., Vous avez recu de bonnes nouvelles?, Ils/Elles ont recu un prix.
Reconnaitre, Je reconnaissais (Imparfait/Past Continuous),Я узнавал, Je reconnaissais ta voix facilement., Tu reconnaissais l’endroit., Il/Elle reconnaissait l’erreur., Nous reconnaissions le talent., Vous reconnaissiez le signe?, Ils/Elles reconnaissaient leurs amis.
Reconnaitre, Je reconnaitrai (Futur simple/Future),Я узнаю, Je reconnaitrai ta voix demain., Tu reconnaitras l’endroit?, Il/Elle reconnaitra l’erreur., Nous reconnaitrons le talent., Vous reconnaitrez le signe?, Ils/Elles reconnaitront leurs amis.
Reconnaitre, Je reconnaitrais (Conditionnel present/Would),Я бы узнал, Je reconnaitrais ta voix immediatement., Tu reconnaitrais l’endroit?, Il/Elle reconnaitrait l’erreur., Nous reconnaitrions le talent., Vous reconnaitriez le signe?, Ils/Elles reconnaitraient leurs amis.
Penser, Je pense (Present/Present),Я думаю, Je pense a toi., Tu penses quoi?, Il/Elle pense a l’avenir., Nous pensons la meme chose., Vous pensez voyager?, Ils/Elles pensent differemment.
Reconnaitre, J’ai reconnu (Passe compose/Simple Past),Я узнал, J’ai reconnu ta voix tout de suite., Tu as reconnu l’endroit?, Il/Elle a reconnu l’erreur., Nous avons reconnu le talent., Vous avez reconnu le signe?, Ils/Elles ont reconnu leurs amis.
